# iterations;evaluations;p_advantages;m_advantages;p_dist_sup;p_dist_mean;m_dist_sup;m_dist_mean;alfa;beta;p_change;m_change;bound
1.000000000000000000000000000000e+01;3.352149851860644624856888640352e-02;2.982393169052864612122988319243e-02;4.379140395849961190159182980142e-19;1.994730965322701887743050974677e+00;1.520923573970482278738813874952e+00;2.775557561562891351059079170227e-16;1.284925369049400836864215390359e-17;1.092271659895527888620159195909e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.628791768611227626937024148823e-05
1.100000000000000000000000000000e+01;3.379253157026076981317430636409e-02;2.991742335500497534939157162626e-02;4.407342566313519015506379752442e-19;1.991526892371494605882276118791e+00;1.521798875227145408928208780708e+00;2.775557561562891351059079170227e-16;1.285227819432033686162507250851e-17;1.096827280172899725732560405334e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.640712304412564987669137517301e-05
1.200000000000000000000000000000e+01;3.406447997244024805674200706562e-02;3.001078062357801293225101346707e-02;4.435700232673144083104974804154e-19;1.993654749053021646432171110064e+00;1.525372219576867305335099445074e+00;2.775557561562891351059079170227e-16;1.285523411137037296606962241791e-17;1.096500915236761847584845419590e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.645342421036148595689385665253e-05
1.300000000000000000000000000000e+01;3.434076246472096693995723626358e-02;3.010358332200583492133105778521e-02;4.464086617466728659994028519001e-19;1.988623216660718284742870309856e+00;1.515449118853789745031690472388e+00;2.775557561562891351059079170227e-16;1.285810831306597694217094836293e-17;1.109894807799540307827190765977e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.670590541262755585462211616044e-05
1.400000000000000000000000000000e+01;3.461830250606273695623826824885e-02;3.019698249056766703457554967827e-02;4.492857054901166615077365268296e-19;1.990738243764403225810610820190e+00;1.517198693716443447243591435836e+00;2.775557561562891351059079170227e-16;1.286093584651119194166220144909e-17;1.110873016965962557789371345507e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.677250652128262458349407248992e-05
1.500000000000000000000000000000e+01;3.489839115668715713303171810367e-02;3.028992095173406104424707052658e-02;4.521689525652195580617985419006e-19;1.987957011859534661724069337652e+00;1.515647464574933156455927019124e+00;2.775557561562891351059079170227e-16;1.286368398870544439085977838933e-17;1.116992981563193166813507950508e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.691681455759543170266900879994e-05
1.600000000000000000000000000000e+01;3.518038262234574053977098628820e-02;3.038282259395274492730365523130e-02;4.550717171126736206971561954642e-19;1.990754975700632867230410738557e+00;1.513404229744669482471408628044e+00;2.775557561562891351059079170227e-16;1.286636520200498451762527745986e-17;1.120502565015298870529369956728e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.702201532446441200317234498929e-05
1.700000000000000000000000000000e+01;3.546526239912307920665313076825e-02;3.047546179726245973995446547633e-02;4.579871842179228112938084996702e-19;1.988620132370657600517915852834e+00;1.509704311153233780018467768969e+00;2.775557561562891351059079170227e-16;1.286897267748937744985816535089e-17;1.127883020653399660793159142713e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.718637795385183759900790678721e-05
1.800000000000000000000000000000e+01;3.575263116235272847776016647003e-02;3.056814941670692176156620689653e-02;4.609254081070027982311254219486e-19;1.988565477501859746212176105473e+00;1.506662078761692447059772348439e+00;2.775557561562891351059079170227e-16;1.287151475625098288386788483615e-17;1.133628836996959611191360117743e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.732646783620537991443127934232e-05
1.900000000000000000000000000000e+01;3.604219496044597237371931441885e-02;3.066073998332283570555922835865e-02;4.638821135960058062742863894055e-19;1.987815174817562535736215068027e+00;1.505755010377612279626191593707e+00;2.775557561562891351059079170227e-16;1.287398684082374477907584617772e-17;1.138176997023651647669706399313e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.744867448037069727635045568448e-05
2.000000000000000000000000000000e+01;3.633467962303468801188444103900e-02;3.075312665815201074170914807837e-02;4.668541457024086245695064592277e-19;1.985641367168670567977528662595e+00;1.502241137264344494894885428948e+00;2.775557561562891351059079170227e-16;1.287638572442207331878315450038e-17;1.145529571882167437987809499589e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.761430800737547191256275602722e-05
2.100000000000000000000000000000e+01;3.662857821806102948114514106237e-02;3.084552699434423353452849880796e-02;4.698488074890077628382726561098e-19;1.980727760234203049805046248366e+00;1.508616787541501746972016917425e+00;2.775557561562891351059079170227e-16;1.287871655822004208000750236247e-17;1.146953895148686113081293314053e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.768919866703853524536604879813e-05
2.200000000000000000000000000000e+01;3.692505844705529227667284430936e-02;3.093745469864165806295197569398e-02;4.728505527289035946400940700886e-19;1.986281478011743706346692306397e+00;1.501085880791410698265053724754e+00;2.775557561562891351059079170227e-16;1.288096685744160875218868015806e-17;1.152910881136543766109503472705e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.783406407836642855739735236131e-05
2.300000000000000000000000000000e+01;3.722435192084766475417723086139e-02;3.102926650178642470345735659976e-02;4.758712035561871437043500679099e-19;1.986273674007533962537763727596e+00;1.496709614133962418236478697509e+00;2.775557561562891351059079170227e-16;1.288314526302911511438860050586e-17;1.159717912489039836482218603919e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.799259808675892410162466816814e-05
2.400000000000000000000000000000e+01;3.752608295939280358410883309261e-02;3.112101919781710968049281973435e-02;4.789129627106335251606212867706e-19;1.983355375326241620825840072939e+00;1.496497194124499330314392864238e+00;2.775557561562891351059079170227e-16;1.288525254470042377890970139206e-17;1.165023961039900494626730953485e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.812836652871983704211206189783e-05
2.500000000000000000000000000000e+01;3.783029328832511473112987232525e-02;3.121258350099743311689692859545e-02;4.819718605761353471499904206852e-19;1.981093503212717266137588012498e+00;1.495644423103691833532025157183e+00;2.775557561562891351059079170227e-16;1.288728521387503068124212538095e-17;1.170452727667868446370658119804e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.826642674815177747721893497523e-05
2.600000000000000000000000000000e+01;3.813629672198418085748983230587e-02;3.130395965292773891031075095270e-02;4.850481813650875682342352187137e-19;1.981049749220488154222152843431e+00;1.496519782413976873414185320144e+00;2.775557561562891351059079170227e-16;1.288924288173613604971726402771e-17;1.173218551536320047520844944700e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.836319310067964543286764267371e-05
2.700000000000000000000000000000e+01;3.844629619325470870627725616941e-02;3.139493223140431971129871158155e-02;4.881348718694856610748516838011e-19;1.977496072436044638465091338730e+00;1.489407437926244970327616101713e+00;2.775557561562891351059079170227e-16;1.289112076946549354050175206954e-17;1.184371348148871095143364051694e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.859162910597539827557526936896e-05
2.800000000000000000000000000000e+01;3.875885665883878339332824225494e-02;3.148613998339400144033106698771e-02;4.912539814685728044105214017769e-19;1.977649426745395455640164072975e+00;1.486583584521770529107698166627e+00;2.775557561562891351059079170227e-16;1.289293137628866444277040705841e-17;1.189976190478005254810844881774e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.873387845514819412262585984763e-05
2.900000000000000000000000000000e+01;3.907261953493561951189505521143e-02;3.157714112844550724545911180030e-02;4.943908699519133124758039763291e-19;1.977194069093008765847230279178e+00;1.490692467228937889700546293170e+00;2.775557561562891351059079170227e-16;1.289466498356437556871002647688e-17;1.190400067234566967508402335341e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.879471546118846640932922853473e-05
3.000000000000000000000000000000e+01;3.938889406244749924468351309770e-02;3.166753355034003514223428510377e-02;4.975318081663931209150210994972e-19;1.975247476942158408874661290611e+00;1.489702760774534562315807306732e+00;2.775557561562891351059079170227e-16;1.289631397000989248574178861862e-17;1.195778089680694065977117901411e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.893367138686244624686504101074e-05
3.100000000000000000000000000000e+01;3.970710608311144723669983136460e-02;3.175768819511924634380051202243e-02;5.006898101682126041874223027197e-19;1.978205854350161718713252412272e+00;1.487747624485492137225151054736e+00;2.775557561562891351059079170227e-16;1.289788516239591759210950643685e-17;1.198962562941716060091468243343e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.903813961576202230157120465215e-05
3.200000000000000000000000000000e+01;4.002867970470562475338027752514e-02;3.184743190108549337757892772061e-02;5.038590227987046987371759941971e-19;1.979463928900409230848822517146e+00;1.480498680995422589035115379374e+00;2.775557561562891351059079170227e-16;1.289937534501077512827814018525e-17;1.207469838387844034838236595419e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.922740672533578806845458442076e-05
3.300000000000000000000000000000e+01;4.035203605049641345514643830938e-02;3.193715308799801450012623149632e-02;5.070534767081986997427585896230e-19;1.972200971800551316803762347263e+00;1.487001193469725812690285238205e+00;2.775557561562891351059079170227e-16;1.290079047905227086342366989005e-17;1.210016256458237198304073167776e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.932223721073649211365554079212e-05
3.400000000000000000000000000000e+01;4.067912196474587210870410558528e-02;3.202639885259912777559776486669e-02;5.102573409897007426415913781774e-19;1.976565730608637272425198716519e+00;1.475928001333849159948385931784e+00;2.775557561562891351059079170227e-16;1.290212299003040479821372379409e-17;1.219801505187807994304294290089e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.953292476307275075020526700076e-05
3.500000000000000000000000000000e+01;4.100978375170527545634513444384e-02;3.211569263695460141327941983036e-02;5.134897445496384786341094251123e-19;1.970260123451456735210740589537e+00;1.473740294219830992972219974035e+00;2.775557561562891351059079170227e-16;1.290338014287118785498390810413e-17;1.228938805291410760536785495844e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.973411047018256667421806649365e-05
3.600000000000000000000000000000e+01;4.134244980823892356980309159553e-02;3.220497068176556010321576195565e-02;5.167489383945270547419851610079e-19;1.973367182494906391099220854812e+00;1.471608097385437741166924752179e+00;2.775557561562891351059079170227e-16;1.290455986686086291739850811902e-17;1.232197514235272833155176996911e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.984144241004568958298796832462e-05
3.700000000000000000000000000000e+01;4.167513421157591907428852096018e-02;3.229379477715629831457988530019e-02;5.200192684997034943871732205052e-19;1.974762555665068086696578575356e+00;1.479506659283700953366746944084e+00;2.775557561562891351059079170227e-16;1.290565581290512929816639826519e-17;1.228131197341018887581043372847e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.983050842317704838915250198372e-05
3.800000000000000000000000000000e+01;4.201302961728432816546074946018e-02;3.238163680476459360679797327975e-02;5.232811866989154848247690718582e-19;1.964566462527621126810117857531e+00;1.473168146716741011559292928723e+00;2.775557561562891351059079170227e-16;1.290666215772266703591100553561e-17;1.243189239067595593807302734035e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.012825120953927240659113440113e-05
3.900000000000000000000000000000e+01;4.235391316077830731190445590073e-02;3.246985580447410424387300054150e-02;5.265854568153376851691565705854e-19;1.971542885322749016907550867472e+00;1.463949631812651697160276853538e+00;2.775557561562891351059079170227e-16;1.290759404156753436702560563315e-17;1.249986974301185542468584088738e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.029344840651518662119102975883e-05
4.000000000000000000000000000000e+01;4.269782660273662572292252548323e-02;3.255784635015248479339433629320e-02;5.299100766488182079152414706522e-19;1.961813697629334996008765301667e+00;1.467091832714805477166919445153e+00;2.775557561562891351059079170227e-16;1.290844359607261571628206987950e-17;1.256892393437243410012071898052e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.046085471210258764315249868648e-05
4.100000000000000000000000000000e+01;4.304377441532418469005705219388e-02;3.264560400573571219418056443828e-02;5.332552733360900118935914212905e-19;1.969971563810586800968849274796e+00;1.461185102191091988999005479855e+00;2.775557561562891351059079170227e-16;1.290921008626430538023781413164e-17;1.260134802125313429818631583146e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.056893087201455867785160336325e-05
4.200000000000000000000000000000e+01;4.339269200236894191702319290016e-02;3.273286388969689347794300715577e-02;5.366112207683595222809203364719e-19;1.969594494499973258427871769527e+00;1.457710381521778231217467691749e+00;2.775557561562891351059079170227e-16;1.290989084868004087697192622667e-17;1.266757332343129661619829384733e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.073229767043159878204226787002e-05
4.300000000000000000000000000000e+01;4.374355316439446778042920982443e-02;3.281985150492828379187315590571e-02;5.399868528182545629153560914850e-19;1.966685812573383262957804618054e+00;1.460429535082450769323259009980e+00;2.775557561562891351059079170227e-16;1.291048731927020546402311868535e-17;1.269633900791232667196184458192e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.083459804479554738866273200237e-05
4.400000000000000000000000000000e+01;4.409599375161494388963845381113e-02;3.290630109308359529940446464025e-02;5.433721049135930559152631126181e-19;1.967553052799311696929862591787e+00;1.461832089260778344552704766102e+00;2.775557561562891351059079170227e-16;1.291099738573311785907617665236e-17;1.271196285836019177969968829700e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.091518386506480427331107485589e-05
4.500000000000000000000000000000e+01;4.445213752935268242127975213407e-02;3.299211918864457943056933686421e-02;5.467633818130332403150939267027e-19;1.966658261189739187457803382131e+00;1.455787024681316488283755461453e+00;2.775557561562891351059079170227e-16;1.291142070161527722982042646210e-17;1.280386121755581856074268642942e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.112132576822326940672001904797e-05
4.600000000000000000000000000000e+01;4.481139997669082025710807215546e-02;3.307781165248417643010014899119e-02;5.501809683317521167516645316983e-19;1.965534412738273006837630418886e+00;1.452421472277225289460034218791e+00;2.775557561562891351059079170227e-16;1.291175934437722288830086259476e-17;1.287422063964208367864427984273e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.129255227453026163230397072024e-05
4.700000000000000000000000000000e+01;4.517287417659225645660825421146e-02;3.316322005856942034540679742349e-02;5.536190442847156138921758315206e-19;1.962706399034205961839916199096e+00;1.454021822518577700122932583326e+00;2.775557561562891351059079170227e-16;1.291201172450680927338921015594e-17;1.291183359327730765381270217063e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.140989894067422610944399774535e-05
4.800000000000000000000000000000e+01;4.553647956314256506349380515530e-02;3.324811761949093835699642340842e-02;5.570687783282087386303179995883e-19;1.963468635574777021446379876579e+00;1.453278547908441797886780477711e+00;2.775557561562891351059079170227e-16;1.291217674624602812562043549226e-17;1.294648050387586270260076304339e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.152230532756554623203398834974e-05
4.900000000000000000000000000000e+01;4.590297632863426374738580193480e-02;3.333247860348398372565270619816e-02;5.605292883970052950244361790771e-19;1.965192331828193417209149629343e+00;1.448806089520317197383292295854e+00;2.775557561562891351059079170227e-16;1.291225429020231139854222307481e-17;1.300797746883470672879523633014e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.167940653272672958825316447129e-05
5.000000000000000000000000000000e+01;4.627473680367168856752968508772e-02;3.341646978725860972492256451005e-02;5.640076695950266708724996722151e-19;1.957951293401095194113281650061e+00;1.441765563833076857491732880590e+00;2.775557561562891351059079170227e-16;1.291224419821055136144228347231e-17;1.315290023955322960477754001829e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.197617467349285088370862417673e-05
5.100000000000000000000000000000e+01;4.664875187419697394330952988639e-02;3.350061207008971086995785526597e-02;5.675261737299968572742570483586e-19;1.954675553626006756502420103061e+00;1.443654973843584876647128112381e+00;2.775557561562891351059079170227e-16;1.291214497507369370130481313881e-17;1.319083049178910267348885376748e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.209504475938687176176690452056e-05
5.200000000000000000000000000000e+01;4.702508749636741952615537343263e-02;3.358420449731408519156161673891e-02;5.710560824452101135369854231665e-19;1.960979287859308639596633838664e+00;1.438226224606291347996034346579e+00;2.775557561562891351059079170227e-16;1.291195624709698619868001229626e-17;1.323099015366406604535254309951e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.221761395113016016185890355583e-05
5.300000000000000000000000000000e+01;4.740499852385776646812587387103e-02;3.366725459824120025853488868961e-02;5.745978966190756209633899347350e-19;1.954415068673861499704003108491e+00;1.437505303028149050703632383374e+00;2.775557561562891351059079170227e-16;1.291167787302286597089274083399e-17;1.331493148014178170418508884154e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.241385940500349469657777323750e-05
5.400000000000000000000000000000e+01;4.778744862774473439737121793769e-02;3.375002663707325767372680047629e-02;5.781632519990097066653290911203e-19;1.960073151945084912739503124612e+00;1.431792140790974166009164036950e+00;2.775557561562891351059079170227e-16;1.291130836401254382332721565131e-17;1.336224272064506562660013422317e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.254880238764045630650220686242e-05
5.500000000000000000000000000000e+01;4.817327063643443013640776939610e-02;3.383228139712895349289212276744e-02;5.817422402242782508574418169545e-19;1.955540640586635792175229653367e+00;1.430461658431530169721668244165e+00;2.775557561562891351059079170227e-16;1.291084810624401662918558480262e-17;1.343834255025882704059903005600e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.273248933356840462507476863241e-05
5.600000000000000000000000000000e+01;4.856004852944267174974513068264e-02;3.391418559343574445907876224737e-02;5.853424804699306291651378918623e-19;1.959779596386195477109026796825e+00;1.431677777953511920827622816432e+00;2.775557561562891351059079170227e-16;1.291029556463765062323735501478e-17;1.343032020384000340199048828538e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.277391859861498709782096083742e-05
5.700000000000000000000000000000e+01;4.895038481513599298855510255635e-02;3.399522066297896993880556237855e-02;5.889413170486275983373782928853e-19;1.953644769974582251492734030762e+00;1.430843992238454820409288004157e+00;2.775557561562891351059079170227e-16;1.290965421663570843740999404601e-17;1.351255490672815954070196120540e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.296811428874215047445626891598e-05
5.800000000000000000000000000000e+01;4.934272611483343784488653227527e-02;3.407592554192850897720745706465e-02;5.925628472636777767305939557297e-19;1.954486751516397946559777665243e+00;1.430628356932129197076619675499e+00;2.775557561562891351059079170227e-16;1.290891971091630082682765874351e-17;1.354083952383309434955305228243e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.307083196946696298395597379827e-05
5.900000000000000000000000000000e+01;4.974040922355438959501228168847e-02;3.415596849308509541653933183625e-02;5.961924988884801123348644278971e-19;1.950988143951741804471566865686e+00;1.421559460271559327537715944345e+00;2.775557561562891351059079170227e-16;1.290809458831574579098993348951e-17;1.368372805992338269928665361874e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.336904922413437758971568869448e-05
6.000000000000000000000000000000e+01;5.013920629096595832363547629029e-02;3.423601255380842589559620137152e-02;5.998609099831296302330133931370e-19;1.953406372671864899004390281334e+00;1.423420143691482175896112494229e+00;2.775557561562891351059079170227e-16;1.290717087867529634375928216670e-17;1.368090917833322990582178846353e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.341898891884647176714513705509e-05
6.100000000000000000000000000000e+01;5.054303637183756026107772640898e-02;3.431519285129161489500404513819e-02;6.035288852278962046903656014391e-19;1.949381979303756340371478472662e+00;1.416070968623343917514034728811e+00;2.775557561562891351059079170227e-16;1.290615775760848653947624211063e-17;1.381217169462363534432336464874e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.369836676980806945474675173635e-05
6.200000000000000000000000000000e+01;5.094876422962002493477484676987e-02;3.439427507002813799719120879672e-02;6.072322873501140631026280952826e-19;1.952203897331622250987948063994e+00;1.414853127438060909071282367222e+00;2.775557561562891351059079170227e-16;1.290504474847967976508377776530e-17;1.383589049885964022273965312593e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.379377118282836498733973096265e-05
6.300000000000000000000000000000e+01;5.135944270851224013885172325899e-02;3.447262974258735734878200673847e-02;6.109421493050747020901250791208e-19;1.942478548856085396323578606825e+00;1.412173421722740407346918800613e+00;2.775557561562891351059079170227e-16;1.290383973038357237895456146983e-17;1.396328622340736519066850540582e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.406755979846465160810510541811e-05
6.400000000000000000000000000000e+01;5.177250987470978504934038255669e-02;3.455083149298049383091324671113e-02;6.146861740032955664391508889894e-19;1.941524058304577415867697709473e+00;1.412035066562889351615694977227e+00;2.775557561562891351059079170227e-16;1.290253292472515270694343602794e-17;1.400321430938774626417941959744e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.419113489818745823503771952279e-05
6.500000000000000000000000000000e+01;5.218916650336961893241749521621e-02;3.462837570426091637898480257718e-02;6.184407737431129534990862530213e-19;1.936131954405566624188850255450e+00;1.411043781958794207653795638180e+00;2.775557561562891351059079170227e-16;1.290113163184901828353405315329e-17;1.408361581016565056145850576286e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.438463697744425612854227147785e-05
